,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
2962163,198939,2013-03-28 19:13:21,5,219,,,100,372,4,5.0,0,1.61,0.37799999999999995,5.35,3,156.0,0,7950,1,74,2,0,1,0,,1757.09,0,,,,,,,,,,,,,,,,,,,,,,,,,1,179.94,1
3450469,231706,2013-03-18 18:25:42,19,158,,,81,129484,5,4.5,1,3.26,0.0542,5.02,10,212.59,0,25614,3,5,3,1,1,1,-29.1386,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
3749176,251825,2013-06-30 20:38:37,5,219,,,219,51346,3,5.0,1,1.39,,0.0,12,129.0,0,4766,2,4,2,2,1,1,,300.37,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2773167,186182,2012-12-16 22:27:23,24,216,,,31,40467,5,3.0,1,6.69,0.0521,5.62,10,181.24,0,15620,5,9,1,0,1,0,,,0,0.0,0.0,9889.0,,,,,,,,,,0.0,0.0,,0.0,0.0,5.0,,,,,,,0,,0
4472715,300113,2012-11-05 13:14:47,5,219,3.0,106.8,219,97622,2,2.5,1,1.61,0.0132,4.16,9,45.0,0,16873,1,4,1,0,1,1,,1138.84,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4297611,288374,2013-06-15 20:16:53,14,32,3.54,161.18,99,108477,2,0.0,0,2.77,,0.0,19,59.0,0,12803,1,1,1,0,1,0,,61.65,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4690426,314656,2013-03-25 16:41:51,5,219,,,219,55310,3,4.5,1,1.1,0.0008,5.11,26,125.0,0,15307,2,14,1,0,1,0,,519.9,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2426070,162944,2013-05-05 09:04:09,14,100,,,100,35876,3,4.5,1,2.77,0.0496,5.32,3,180.56,0,2954,5,30,2,0,1,0,,0.92,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
249043,16684,2012-12-09 08:34:05,5,219,,,219,21027,3,5.0,1,2.08,0.0365,4.93,28,124.0,0,6783,1,0,2,0,1,0,,494.64,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
999598,66766,2013-02-15 12:41:25,14,100,,,219,31898,3,4.5,1,1.79,0.3311,4.65,2,98.37,0,19015,1,1,2,0,1,1,,62.04,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3004247,201721,2013-06-22 11:30:53,5,219,,,219,111451,2,3.5,0,3.09,0.1437,0.0,6,61.0,0,7246,1,0,1,0,1,1,,176.77,0,,,,1.0,0.0,2.0,1.0,0.0,2.0,,,,,,,,,,,,,-1.0,0.0,2.0,0,,0
3344113,224571,2013-05-02 18:34:03,16,31,3.33,146.78,31,34740,4,4.0,0,6.88,0.7878,5.29,14,184.22,0,6285,4,9,2,0,1,1,,,0,1.0,0.0,10.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
970308,64818,2012-12-23 17:21:32,5,219,,,219,97986,3,3.5,1,4.9,0.6659,5.38,31,182.0,0,4045,3,144,2,0,1,1,,715.85,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1839873,123579,2013-04-28 16:24:16,14,55,,,55,107212,4,3.5,0,2.56,0.0133,5.0,28,148.52,1,10010,1,6,2,0,1,1,,,1,,,,,,,,,,,,,1.0,0.0,11.0,,,,1.0,0.0,11.0,,,,0,,0
1430810,95939,2013-03-05 15:31:45,11,103,3.96,193.23,219,110458,3,5.0,1,2.56,0.0005,4.99,21,142.95,0,13216,3,137,1,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4785215,321049,2013-02-20 15:20:21,15,55,,,97,119348,5,5.0,0,2.56,0.032,6.21,9,400.67,0,21018,3,81,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1522715,102130,2012-12-04 13:35:04,14,100,,,100,113586,5,4.5,1,4.52,0.4144,5.65,6,176.29,1,12454,1,14,2,0,1,0,,17.41,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4638051,311135,2013-02-26 17:55:05,32,220,,,215,129026,4,3.5,1,1.1,0.0135,4.99,1,127.86,1,8557,1,129,4,0,2,1,,8807.42,0,,,,,,,,,,,,,,,,,,,,,,,,,1,313.49,1
2397552,160986,2012-12-03 13:29:30,5,219,,,219,15053,2,4.0,1,1.95,0.1342,4.71,13,83.0,0,1396,1,4,2,0,1,1,,55.17,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
549372,36719,2013-02-26 19:27:24,29,132,,,99,79773,3,4.0,0,1.39,,4.75,31,121.47,0,15376,1,60,2,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
2265101,152063,2013-05-02 09:12:43,5,219,,,219,77990,3,4.5,1,3.66,0.5467,5.61,26,279.0,0,27770,3,11,2,0,1,0,,449.42,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2037467,136768,2013-05-02 09:37:49,5,219,,,219,126401,4,4.0,1,0.69,0.0002,5.24,24,149.0,0,15307,1,8,1,1,2,1,-38.4151,147.92,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2858737,192025,2013-01-13 08:02:01,5,32,,,14,33742,4,4.5,0,3.18,0.036000000000000004,4.46,8,76.0,0,11635,1,78,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1516310,101683,2013-02-19 08:29:30,5,219,,,219,29916,2,4.5,1,1.79,,4.51,6,60.0,0,26322,1,11,2,1,1,1,,252.28,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
1438031,96445,2013-05-01 13:51:31,5,219,,,219,124342,4,4.0,1,4.19,0.2997,5.32,26,55.0,1,8192,1,0,2,0,1,0,,1.35,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4730762,317387,2013-03-12 19:43:03,5,219,4.1,231.65,219,100390,4,4.5,0,2.71,,5.22,20,269.0,0,13263,2,13,2,0,1,0,,2.75,1,,,,0.0,0.0,,-1.0,0.0,15.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
552074,36897,2012-11-18 10:53:42,5,26,,,26,82463,5,4.5,1,3.66,0.1191,5.83,1,287.0,0,23682,2,1,1,0,1,0,,,0,,,,,,,,,,,,,,,,1.0,0.0,3.0,,,,,,,0,,0
241832,16209,2013-06-06 21:54:44,15,117,,,219,106919,3,3.5,1,3.26,0.0545,0.0,8,1848.67,0,7772,1,9,4,1,2,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4863451,326396,2013-03-11 16:33:14,5,219,,,55,4047,4,4.0,1,0.0,0.0206,5.38,8,254.0,0,9037,1,35,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3950160,265135,2013-06-27 13:35:31,5,219,,,219,135869,3,3.5,0,2.64,,0.0,13,70.0,0,17248,1,23,1,0,1,1,,2556.17,0,,,,1.0,0.0,34.0,,,,,,,,,,,,,,,,,,,0,,0
1916625,128639,2013-05-16 04:25:18,14,99,,,15,110367,5,4.0,0,4.61,0.2045,5.24,14,114.76,0,17768,2,5,1,0,5,0,-48.0005,,0,,,,-1.0,0.0,18.0,,,,-1.0,0.0,12.0,-1.0,1.0,12.0,-1.0,0.0,12.0,,,,,,,0,,0
3487590,234169,2012-11-04 14:14:54,9,59,,,59,67751,3,4.5,1,0.69,0.0053,5.19,4,72.79,0,1397,2,13,8,0,2,1,,171.07,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4023166,269950,2013-01-21 19:41:29,30,85,,,55,3329,4,4.5,0,3.64,0.1295,5.49,1,258.99,0,23779,1,22,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
3255468,218615,2012-12-06 20:50:16,5,219,,,219,2491,4,3.5,1,4.91,0.4944,5.0,4,229.0,0,5797,3,23,4,0,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2600530,174574,2013-05-07 11:00:36,5,32,,,109,45297,3,5.0,0,2.77,0.0306,5.02,32,98.0,0,8401,11,80,2,1,1,0,,776.94,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
563245,37641,2013-02-19 18:30:56,15,53,,,219,62886,3,4.0,1,3.4,0.0204,5.07,10,158.88,0,13216,4,29,3,1,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1644826,110462,2013-05-04 09:42:06,12,99,,,56,74116,3,4.0,0,5.18,0.3133,4.81,10,247.9,0,14490,3,70,3,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2180800,146422,2013-04-13 07:53:36,5,219,,,35,3760,4,5.0,0,1.39,0.0151,5.58,4,196.0,1,26750,1,25,2,0,1,0,,1606.78,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3382132,227175,2013-01-16 00:30:37,5,219,,,219,131885,3,4.0,1,0.0,0.0406,5.05,12,92.0,0,4948,1,3,8,2,4,1,,419.06,0,,,,,,,0.0,0.0,4.0,,,,,,,,,,,,,0.0,0.0,,0,,0
4354607,292175,2013-02-16 08:26:48,5,219,3.48,412.53,219,48364,4,4.5,1,2.48,0.0125,4.86,7,89.0,0,19521,1,0,2,0,1,1,,41.12,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3974876,266803,2012-12-18 06:07:40,5,80,,,219,96005,3,4.0,1,3.64,0.0045,4.79,20,118.0,0,8347,4,5,2,0,1,0,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
1446609,96994,2013-01-24 07:19:05,5,219,,,219,123963,2,4.5,1,2.83,0.1621,5.1,31,106.0,0,19274,1,1,2,0,1,1,-19.8926,260.77,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3680517,247121,2013-01-14 21:27:22,15,55,,,70,113635,4,4.5,0,1.1,0.0117,5.3,25,106.11,0,14047,5,74,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
826466,55256,2013-03-16 21:51:51,5,219,,,100,42181,4,4.5,1,3.89,0.1201,5.1,15,127.0,0,19898,1,17,2,4,2,0,,72.14,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
2099037,140894,2013-05-16 20:26:58,15,55,,,219,114285,4,4.5,1,2.2,,5.4,28,213.77,0,22760,2,224,2,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3047845,204698,2013-01-28 12:07:01,4,50,,,98,5841,4,4.0,0,4.32,0.0387,4.62,3,62.64,1,24731,2,43,1,1,2,0,,9925.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1900705,127648,2013-01-27 19:04:49,5,219,,,55,5896,5,4.5,0,5.01,,5.8,6,319.0,0,20453,6,204,2,1,1,0,,3464.26,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4876640,327348,2013-04-25 08:28:39,5,219,,,219,32912,3,3.0,0,3.26,0.0451,4.33,3,80.0,1,18495,1,2,2,0,1,1,,99.76,0,,,,0.0,0.0,,1.0,0.0,16.0,,,,1.0,0.0,25.0,,,,,,,0.0,0.0,,0,,0
1775656,119247,2013-03-25 20:05:36,5,15,,,15,136206,5,4.5,1,3.78,,5.89,19,449.0,0,19144,1,1,2,0,1,0,,,0,,,,,1.0,,,,,,,,0.0,0.0,3.0,,,,,,,,,,0,,0
3558526,238967,2012-12-28 03:30:45,5,219,,,219,136961,3,4.0,0,3.69,0.2126,5.12,18,99.0,0,16127,2,30,2,0,1,0,,701.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3046180,204560,2012-12-31 12:38:51,15,55,,,55,128203,4,4.0,0,0.69,0.0279,5.0,22,149.5,0,12283,3,2,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2841213,190866,2013-06-16 00:08:19,32,98,,,205,56761,5,5.0,1,3.76,0.0204,0.0,13,579.9,0,5612,3,0,5,0,5,0,,,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
463944,31078,2013-06-07 18:52:29,5,219,,,55,23975,2,4.0,0,5.24,0.0635,0.0,34,87.0,1,24752,4,37,1,0,1,0,,3422.83,0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
1147443,76635,2013-06-25 08:52:53,5,219,,,219,81489,4,4.0,0,2.83,0.129,0.0,2,199.0,0,22766,2,5,1,2,1,0,,596.2,1,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,,,,0,,0
4416032,296318,2013-06-20 18:43:32,5,100,,,219,139952,2,3.5,1,1.39,0.0045,0.0,29,115.0,0,26928,1,73,1,0,1,0,,1813.46,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4096466,274786,2013-02-16 11:10:18,5,219,,,219,114230,0,4.0,0,3.14,0.1694,5.9,6,319.0,0,16673,4,25,2,0,1,0,,131.01,1,,,,,,,-1.0,0.0,17.0,,,,-1.0,0.0,17.0,,,,,,,-1.0,0.0,17.0,0,,0
1039515,69425,2013-05-28 13:09:47,32,220,,,220,82329,5,4.0,0,5.09,0.5044,5.33,19,191.36,0,10757,1,223,6,0,3,0,,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4563927,306245,2012-12-15 09:19:15,5,219,,,219,122436,3,4.0,1,2.56,,4.74,31,89.0,0,17718,1,0,1,0,1,1,,5.56,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2590714,173937,2013-04-03 09:57:15,5,219,,,219,97339,3,4.0,1,2.56,0.51,5.1,8,149.0,0,23125,1,1,2,0,1,1,-23.4362,1077.15,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1710463,114880,2013-06-08 19:23:10,5,219,,,219,37124,4,4.0,0,3.43,0.4534,0.0,1,204.0,0,15066,4,69,2,0,1,1,,94.27,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,,0
4817216,323264,2013-03-10 22:22:06,5,219,,,219,41488,3,4.0,1,2.89,0.0589,4.84,21,119.0,0,23246,1,4,1,0,1,1,,,0,,,,0.0,0.0,5.0,0.0,0.0,6.0,,,,,,,,,,,,,-1.0,0.0,14.0,0,,0
379937,25433,2013-04-11 19:51:50,5,219,,,219,83662,3,4.5,1,1.39,0.0012,4.7,6,114.0,0,13216,7,102,2,0,1,0,,1369.31,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4550606,305315,2013-04-09 18:45:15,5,219,,,219,12040,0,5.0,1,0.0,0.0169,4.71,19,104.0,0,10472,1,0,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,10.0,0,,0
1696290,113895,2013-01-01 18:10:49,15,55,,,219,43830,3,3.5,0,5.22,0.5589999999999999,5.19,34,154.35,1,25426,7,18,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,17.0,0,,0
4501452,302013,2012-11-26 22:18:24,9,59,,,59,8707,3,0.0,1,0.0,,0.0,9,270.36,0,1785,4,34,2,0,1,0,,300.2,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1807015,121398,2013-03-30 17:25:32,24,216,,,31,53294,0,0.0,0,0.0,,4.88,2,88.43,0,6357,3,31,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
156452,10472,2013-02-13 21:29:47,5,219,,,219,124624,2,4.0,1,1.79,0.0074,4.55,24,78.0,0,3715,1,10,2,2,1,1,,50.23,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
154130,10324,2013-05-15 12:21:53,11,131,,,103,110951,3,3.5,0,4.25,,4.0,28,47.8,1,26014,2,8,2,0,1,1,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1513233,101486,2013-01-25 07:16:59,5,219,,,2,93805,3,3.5,1,0.69,0.0223,4.91,18,74.0,0,4026,1,50,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1240903,83019,2013-03-13 14:13:52,5,219,,,219,93039,2,1.0,1,1.79,0.3065,4.48,3,60.0,0,25670,1,1,2,0,1,1,,438.5,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4706567,315726,2013-03-11 09:21:50,5,219,,,219,112435,3,4.0,1,3.3,0.1457,4.9,1,76.0,1,26458,3,4,1,0,1,1,,351.4,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,,0
2288120,153641,2013-03-22 17:33:38,5,219,,,154,113366,3,4.5,0,5.58,0.5418,5.25,10,95.0,0,22102,2,71,2,0,1,1,,4732.61,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
94574,6357,2012-12-25 05:33:28,5,219,,,59,107667,2,3.5,0,3.09,0.0412,4.24,12,51.0,0,14957,2,3,2,1,1,1,,2093.14,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
204520,13749,2012-11-15 14:39:25,5,219,,,98,135426,5,5.0,0,4.97,0.0654,5.54,3,215.0,1,24731,1,42,2,0,1,1,,8805.43,0,,,,1.0,0.0,66.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
146749,9846,2013-03-03 16:11:56,5,219,,,219,116616,4,4.0,1,2.4,0.1995,5.26,16,158.0,0,691,8,16,2,0,1,0,,1800.07,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,40.0,0,,0
1823095,122449,2013-05-10 19:14:25,5,219,,,219,108466,2,3.5,1,1.61,0.1987,4.19,13,67.0,0,1849,1,15,2,0,1,1,,234.19,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
791908,52964,2013-06-02 18:16:35,5,219,,,219,140548,2,2.0,0,2.4,,4.12,3,54.0,0,5856,1,187,2,0,1,1,,1037.36,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3314210,222518,2013-06-26 20:21:17,14,59,,,219,135249,3,4.0,1,3.3,,0.0,19,179.56,0,11846,4,98,1,0,1,0,,1303.6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1301251,87145,2012-11-08 16:11:28,5,219,,,219,60297,4,3.0,1,2.2,0.0699,5.01,21,89.0,0,11926,1,2,1,0,1,1,,21.9,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3126336,209916,2013-04-11 20:39:28,32,220,,,220,39742,4,4.0,0,4.79,0.155,5.12,1,116.0,1,25981,3,103,2,0,1,0,,574.88,0,,,,,,,,,,,,,,,,,,,,,,,,,1,347.39,1
3740089,251182,2013-03-28 14:12:26,5,219,,,219,95629,3,4.0,1,3.14,0.1918,4.54,28,119.0,0,24026,1,63,3,0,1,1,-16.4844,1232.65,0,,,,0.0,0.0,,,,,,,,-1.0,0.0,29.0,,,,,,,,,,0,,0
530700,35464,2012-12-12 16:22:57,5,219,,,219,67730,5,5.0,1,0.0,,4.85,7,399.0,0,19544,2,16,3,0,2,1,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
1874397,125809,2013-04-24 21:00:22,5,219,,,219,77071,4,4.0,1,0.0,,5.53,4,279.0,0,2702,4,21,2,1,1,0,,2579.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3943710,264688,2013-02-12 11:22:22,5,219,3.0,180.07,219,44217,2,3.5,1,1.39,,4.65,9,85.0,0,14501,1,30,2,1,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
604176,40358,2012-12-03 11:14:32,18,129,,,60,58181,3,4.0,0,5.94,0.5385,5.16,20,56.13,0,20446,2,102,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3027674,203326,2012-12-18 20:01:12,5,219,,,219,54644,2,4.0,1,2.4,0.0357,4.17,36,104.0,1,7516,3,93,1,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4950324,332249,2013-03-10 23:52:48,12,26,,,215,34978,4,4.0,0,3.3,0.0281,5.52,8,94.93,0,2303,1,14,2,0,1,0,,,1,1.0,0.0,9.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
249618,16720,2013-05-05 11:27:51,15,55,,,219,36165,4,0.0,1,0.69,,5.33,8,400.25,0,10792,4,29,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1694610,113790,2012-12-14 06:44:13,14,100,,,219,12347,0,3.0,1,3.53,0.1117,5.16,34,77.12,0,20857,4,31,2,0,1,0,,3450.02,1,,,,1.0,0.0,13.0,1.0,0.0,14.0,,,,,,,,,,,,,,,,0,,0
1510241,101299,2013-03-25 11:39:54,24,59,,,59,90638,4,4.5,0,3.0,0.0969,6.14,12,200.62,1,22835,3,34,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4916624,330004,2013-03-27 10:18:41,5,219,,,219,20927,3,4.5,1,1.79,,5.2,18,159.0,0,13055,1,0,1,1,1,0,,757.06,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2645079,177476,2012-11-23 14:59:20,5,219,,,219,101914,4,4.0,1,3.81,0.1304,5.26,24,149.0,0,7434,1,1,6,0,2,1,,123.44,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4655770,312320,2013-01-18 18:23:31,14,100,,,219,135096,4,4.5,1,3.04,0.0255,4.95,26,129.07,0,1020,1,197,2,2,1,1,,1212.55,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2443000,164077,2013-04-25 20:25:42,32,220,,,219,129643,4,4.5,1,4.33,0.2468,5.62,12,189.36,1,570,2,149,2,1,1,1,,8200.01,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
929563,62036,2012-12-28 19:08:20,5,219,,,219,103406,2,2.5,1,3.0,,4.19,37,60.0,0,5116,2,12,3,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
536195,35811,2013-04-01 17:28:45,5,219,,,219,138229,4,4.5,1,3.26,0.1573,5.12,3,264.0,0,24131,1,5,2,0,1,1,,1718.65,0,,,,,-1.0,,,-1.0,,,,,,,,,,,,,,,-1.0,,0,,0
3475591,233362,2013-02-28 11:37:18,5,219,,,219,51514,2,2.5,1,3.14,0.1959,4.21,9,54.0,0,44,1,0,2,0,1,1,,575.71,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4641219,311333,2013-01-09 08:24:38,24,216,3.33,119.2,98,140278,5,4.5,1,2.64,0.0098,5.97,4,280.5,1,23561,3,112,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4235721,284274,2013-01-29 16:55:55,5,219,,,219,62363,4,4.0,1,3.37,0.0965,5.09,4,89.0,0,24131,1,108,2,0,1,1,,242.21,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
1937313,130044,2012-11-21 20:10:17,5,219,,,219,59324,4,3.5,0,4.47,0.0235,5.28,37,108.0,1,9402,2,1,1,0,1,1,,42.91,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,18.0,,,,,,,-1.0,0.0,18.0,0,,0
1506736,101058,2013-03-08 09:16:09,5,219,,,219,140472,2,4.0,1,1.79,0.0353,4.81,18,70.0,0,3715,2,26,2,0,1,0,,266.77,0,,,,,,,,,,,,,1.0,0.0,14.0,,,,,,,0.0,0.0,,0,,0
3683922,247337,2012-12-04 18:05:16,14,100,,,100,64800,3,4.0,1,1.79,,4.87,6,111.82,0,4038,2,31,2,0,1,1,,271.67,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
1995198,133920,2013-04-13 09:49:09,24,216,,,117,120030,5,5.0,1,4.47,0.0263,6.15,20,297.15,1,1588,5,8,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
2510166,168528,2013-05-20 06:36:04,5,219,,,219,140374,3,5.0,1,2.4,0.0474,5.22,15,277.0,1,22766,3,4,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4956282,332624,2013-06-21 17:12:43,32,220,,,103,87568,0,5.0,0,3.04,0.3905,0.0,20,118.0,0,18960,1,156,2,0,1,0,,1183.72,0,,,,,,,,,,,,,-1.0,0.0,14.0,,,,,,,,,,0,,0
1943413,130485,2013-02-26 21:51:03,5,219,,,117,26656,4,0.0,0,0.69,,4.24,15,54.0,0,11399,15,7,2,0,1,0,,6136.8,1,,,,,,,1.0,0.0,88.0,-1.0,0.0,28.0,0.0,0.0,28.0,,,,,,,,,,0,,0
4305394,288874,2012-11-15 13:14:56,5,219,,,219,91528,2,3.0,1,0.69,,4.45,15,70.0,0,16055,1,1,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
776124,51912,2013-01-18 00:42:13,5,219,,,219,110490,2,3.5,0,1.79,0.0317,4.93,10,68.0,0,3715,2,29,2,0,1,1,,154.72,0,,,,,,,,,,,,,,,,,,,,,,-1.0,0.0,23.0,0,,0
4219127,283144,2013-03-06 17:00:06,5,219,2.95,173.91,219,72700,3,4.5,1,1.61,0.0213,4.45,33,120.0,0,10032,1,22,1,1,1,1,,259.9,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
1555155,104361,2013-01-24 20:19:51,5,219,,,219,127870,3,4.5,1,2.4,0.133,4.89,4,90.0,1,15705,2,2,2,0,1,1,,42.91,0,,,,,,,,1.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
2234382,150021,2013-01-04 12:07:28,5,219,,,219,72501,3,3.5,0,3.47,0.4577,5.13,13,127.0,1,26238,2,7,2,0,1,1,,97.96,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3762237,252737,2013-04-16 07:52:44,5,219,4.0,344.61,219,112484,3,4.0,1,2.2,0.0156,4.83,18,100.0,0,11468,1,5,2,0,1,0,,478.24,0,,,,1.0,0.0,6.0,1.0,0.0,6.0,,,,,,,,,,,,,0.0,0.0,,0,,0
